Ticker,Frequency,Name,Percentage
EUR,1273,La Jolla Pharmaceuti,0.0065444373464974715
NZD,302,Franks International,0.001552568797048104
SGD,141,Acadia Realty Trust,0.0007248748357078896
THB,118,,0.0006066328412307161
CYS,1319,,0.006780921335451819
CMCM,1472,China Fund Inc,0.007567487646539104
MSCC,2002,,0.01029219447579571
CAKE,3271,,0.016816067997166714
KATE,1206,,0.006199993275629184
nbev,873,,0.004488054833850976
IFF,2540,CYS Investments Inc,0.013058028955305244
TROW,3116,Cheetah Mobile Inc (,0.016019219773516197
MTSI,2092,Microsemi Corporatio,0.010754880541141171
G,3037,Cheesecake Factory I,0.015613084227268518
ZIXI,755,Kate Spade & Co,0.0038814219926202598
LGF,331,,0.0017016565292149752
UGLD,1792,International Flavor,0.0092125936566563
URA,613,T. Rowe Price Group ,0.003151406200630754
CVV,218,MACOM Technology Sol,0.00112072846939234
Z,3416,Genpact Limited,0.01756150665800107
ZU,210,Zix Corporation,0.0010796008191394102
MOR.DE,21,Lions Gate Entertain,0.000107960081913941
KS,1491,,0.007665165815889812
WRK,2054,,0.010559524202439753
IYM,54,CVD Equipment Corpor,0.0002776116392072769
TQQQ,7244,,0.03724108730402803
NTLA,1675,Zulily Inc,0.0086111017717072
ONCE,3111,,0.015993514992108118
BIEI,1025,KapStone Paper and P,0.005269480188656645
ETBI,814,WestRock Co,0.004184738413235618
FCGD,71,iShares Dow Jones US,0.00036500789599475293
MJTK,1881,ProShares UltraPro Q,0.009670138765720145
PMEA,62,Intellia Therapeutic,0.0003187392894602068
SEIL,20,,0.00010281912563232477
CLAMS,37,Premier Biomedical I,0.00019021538241980083
BAYRY,419,Eastgate Biotech Cor,0.0021540606819972037
BAYZF,95,First Colombia Gold ,0.0004883908467535427
MOH,2166,Cannasys Inc,0.011135311305980772
INFN,1740,PM&E INC COM STK USD,0.008945263930012255
TRLA,45,SEILON INC COM STK U,0.00023134303267273072
ALDW,678,,0.0034855683589358095
ALJ,628,Bayer AG (ADR),0.003228520544854998
ARES,851,BAYER AG NPV (REGD),0.004374953795655419
BBSI,706,"Molina Healthcare, I",0.0036295151348210647
BGH,175,Infinera Corp.,0.0008996673492828416
CCE.GB,1,Trulia Inc,5.140956281616238e-06
CHKR,237,Alon USA Partners LP,0.0012184066387430487
DF,2099,"Alon USA Energy, Inc",0.010790867235112484
POM,96,Ares Management LP,0.000493531803035159
FIG,975,Barrett Business Ser,0.005012432374575833
GLDI,848,Barings Global Short,0.0043595309268105705
IGR,177,,0.0009099492618460742
IOSP,829,Chesapeake Granite W,0.004261852757459861
JFBC,5,Dean Foods Co,2.5704781408081192e-05
MCO,29365,Pepco Holdings LLC,0.15096418120966085
MDLY,546,Fortress Investment ,0.002806962129762466
NAT,1596,"Group Long Distance,",0.008204966225459517
BSRR,773,CBRE Clarion Global ,0.003973959205689352
FBNC,801,Innospec Inc.,0.004117905981574607
BGCP,1364,Jeffersonville Banco,0.007012264368124549
CCV,135,Moody's Corporation,0.0006940290980181922
CATS,675,Medley Management In,0.003470145490090961
Bebe,880,Nordic American Tank,0.0045240415278222906
MPX,554,,0.0028480897800153963
LBY,387,First Bancorp,0.0019895500809854845
LOCK,506,"BGC Partners, Inc.",0.0026013238784978166
TRMR,755,,0.0038814219926202598
GIB,1019,,0.005238634450966948
LCAPA,79,,0.0004061355462476828
NRP,815,Marine Products Corp,0.004189879369517234
MKSI,1631,Libbey Inc.,0.008384899695316085
MTN,1751,Lifelock Inc,0.009001814449110034
CNFR,398,Tremor Video Inc,0.002046100600083263
RGLD,2068,CGI Group Inc,0.010631497590382382
SAND,1243,,0.006390208658048985
SEM,905,Natural Resource Par,0.004652565434862696
FSFR,830,"MKS Instruments, Inc",0.004266993713741478
FLT,2109,"Vail Resorts, Inc.",0.010842276797928648
NBL,2365,Conifer Holdings Inc,0.012158361606022404
GOVT,132,"Royal Gold, Inc (USA",0.0006786062291733435
JONE,1011,Sandstorm Gold Ltd,0.005197506800714017
GRP.U,263,Select Medical Holdi,0.0013520715020650708
FOMX,796,Fifth Street Senior ,0.004092201200166526
HCKT,885,FleetCor Technologie,0.004549746309230371
HSBC,3470,"Noble Energy, Inc.",0.017839118297208346
GALE,2954,,0.01518638485589437
GSUM,439,Jones Energy Inc,0.0022568798076295286
CNR,173,,0.0008893854367196093
wd,30,Foamix Pharmaceutica,0.00015422868844848717
ACT,102,"The Hackett Group, I",0.0005243775407248563
GNC,3199,HSBC Holdings plc (A,0.016445919144890346
NGTF,1826,Galena Biopharma Inc,0.009387386170231252
DV,349,Gridsum Holding Inc ,0.0017941937422840672
BANC,1222,China Metro Rural Ho,0.006282248576135043
FRPT,1147,,0.005896676855013825
HABT,1153,,0.005927522592703523
FRME,827,GNC Holdings Inc,0.00425157084489663
FULT,1047,NightFood Hldg Inc,0.005382581226852202
hmn,14,,7.197338794262735e-05
GFED,382,Banc of California I,0.001963845299577403
GBX,1423,Freshpet Inc,0.007315580788739907
ms,340,Habit Restaurants In,0.0017479251357495212
GTIM,640,First Merchants Corp,0.0032902120202343925
JNS,1679,Fulton Financial Cor,0.008631665596833664
lb,71,,0.00036500789599475293
ASML,1766,Guaranty Federal Ban,0.009078928793334278
IGC,1620,Greenbrier Companies,0.008328349176218306
GWGH,320,,0.0016451060101171963
AFOP,47,Good Times Restauran,0.0002416249452359632
WGP,2915,Janus Capital Group ,0.014985887560911335
FSC,1621,,0.008333490132499923
WCRX,14,ASML Holding NV (ADR,7.197338794262735e-05
HFBC,261,India Globalization ,0.0013417895895018383
PNK,1026,GWG Holdings Inc,0.00527462114493826
YY,3656,Alliance Fiber Optic,0.01879533616558897
GMRE,642,Western Gas Equity P,0.0033004939327976254
HMHC,726,Fifth Street Finance,0.003732334260453389
GBL,493,,0.0025344914468368052
GMZ,141,"HopFed Bancorp, Inc",0.0007248748357078896
Amzn,3301,Pinnacle Entertainme,0.016970296685615203
box,52,YY Inc (ADR),0.0002673297266440444
NXPI,3786,Global Medical REIT ,0.01946366048219908
KALU,1239,Houghton Mifflin Har,0.006369644832922519
CHC,3943,Gamco Investors Inc,0.020270790618412828
NRZ,2850,Goldman Sachs MLP In,0.01465172540260628
HRTX,1173,,0.006030341718335848
CO,1672,,0.008595678902862352
MSEX,699,NXP Semiconductors N,0.0035935284408497507
SC,41782,Kaiser Aluminum Corp,0.2147994353584897
b,1938,China Hydroelectric ,0.009963173273772271
Incy,8,New Residential Inve,4.1127650252929905e-05
nlnk,121,Heron Therapeutics I,0.0006220557100755648
xlf,282,China Cord Blood Cor,0.0014497496714157793
ITIC,142,Middlesex Water Comp,0.0007300157919895059
MSM,1915,Santander Consumer U,0.009844931279295097
five,58,,0.00029817546433374184
AIMT,1335,,0.0068631766359576775
Ms,2505,,0.012878095485448677
EGAN,472,,0.0024265313649228645
CBF,543,Investors Title Comp,0.0027915392609176174
STM,2145,MSC Industrial Direc,0.011027351224066832
JBK,22,,0.00011310103819555725
LND,52,Aimmune Therapeutics,0.0002673297266440444
AGO,2849,,0.014646584446324665
CDNS,1957,eGain Corp,0.010060851443122978
MNI,1234,Capital Bank Financi,0.006343940051514438
GLYc,1,STMicroelectronics N,5.140956281616238e-06
MPSX,380,,0.001953563387014171
cash,185,,0.0009510769120990041
AG,2376,Assured Guaranty Ltd,0.012214912125120185
NOK,4826,Cadence Design Syste,0.02481025501507997
AVX,801,McClatchy Co,0.004117905981574607
LCI,2016,,0.010364167863738337
NDSN,2263,Multi Packaging Solu,0.011633984065297549
MGPI,1078,,0.005541950871582305
PNW,1535,First Majestic Silve,0.007891367892280926
DGTW,1346,Nokia Oyj (ADR),0.006919727155055457
LILAK,784,AVX Corporation,0.004030509724787131
fdx,114,"Lannett Company, Inc",0.0005860690161042511
SAM,1804,Nordson Corporation,0.009274285132035695
SENEA,87,MGP Ingredients Inc,0.00044726319650061275
SPTN,1375,Pinnacle West Capita,0.007068814887222327
BSPM,370,"DigitalTown, Inc.",0.0019021538241980082
CBMX,1925,,0.00989634084211126
GBR,713,,0.0036655018287923783
KOOL,1205,Boston Beer Company ,0.0061948523193475664
LEDS,879,Seneca Foods Corp,0.0045189005715406735
PHMD,1881,SpartanNash Co,0.009670138765720145
RLJE,197,Biostar Pharmaceutic,0.001012768387478399
FULL,68,CombiMatrix Corp,0.0003495850271499042
FUN,5704,"New Concept Energy, ",0.029324014630339026
JOEZ,125,Cesca Therapeutics I,0.0006426195352020298
PHI,599,SemiLEDs Corporation,0.003079432812688127
CFI,6059,PhotoMedex Inc,0.03114905411031279
EEQ,761,RLJ Entertainment In,0.003912267730309957
FCH,1269,Full Circle Capital ,0.006523873521371007
KIN,1163,"Cedar Fair, L.P.",0.005978932155519686
VEEV,4053,,0.020836295809390615
DBUK,390,PLDT Inc (ADR),0.002004972949830333
DXPS,422,"Culp, Inc.",0.0021694835508420524
HEWU,335,Enbridge Energy Mana,0.0017222203543414399
GLP,822,FelCor Lodging Trust,0.004225866063488548
LOGM,1748,Kindred Biosciences ,0.008986391580265185
LMIA,493,Veeva Systems Inc,0.0025344914468368052
MMSI,1350,,0.006940290980181922
SKLN,1616,,0.008307785351091841
TNDM,2458,,0.012636470540212713
ANGO,1273,Global Partners LP,0.0065444373464974715
MONA,1939,LogMeIn Inc,0.009968314230053886
QLD,294,"LMI Aerospace, Inc.",0.0015114411467951742
WOOF,1453,Merit Medical System,0.007469809477188394
XLP,1687,Skyline Medical Inc,0.008672793247086594
AGTC,1276,Tandem Diabetes Care,0.006559860215342319
EGLT,3632,"AngioDynamics, Inc.",0.01867195321483018
NVO,3439,,0.017679748652478244
SWIR,1839,ProShares Ultra QQQ ,0.009454218601892262
XIU.CA,1,VCA Inc,5.140956281616238e-06
IDE,939,Consumer Staples Sel,0.004827357948437648
men,14,Applied Genetic Tech,7.197338794262735e-05
CNAT,4003,Egalet Corp,0.020579247995309802
RDS,967,Novo Nordisk A/S (AD,0.004971304724322903
CHRO,130119,"Sierra Wireless, Inc",0.6689360904076234
MCIG,10051,,0.05167175158652482
TRTC,16254,Voya Infrastructure ,0.08356110340139035
MAN,1920,,0.009870636060703179
NSE,7,Conatus Pharmaceutic,3.598669397131367e-05
TEX,2094,,0.010765162453704404
RNN,1145,CHRON ORGANIZATION C,0.005886394942450593
SLAB,1225,mCig Inc,0.006297671444979893
SHI,691,Terra Tech Corp,0.0035524007905968205
SFST,403,ManpowerGroup Inc.,0.002071805381491344
CNMD,3319,New Source Energy Co,0.017062833898684293
s,15655,Terex Corporation,0.0804816705887022
APHD,1143,,0.0058761130298873605
SBRA,1752,Silicon Laboratories,0.00900695540539165
QCP,328,Sinopec Shanghai Pet,0.0016862336603701263
SNH,1598,Southern First Bancs,0.008215248138022749
sb,37,CONMED Corporation,0.00019021538241980083
sblk,42,,0.000215920163827882
LGFA,11,Appiphany Technologi,5.655051909777862e-05
NUE,4086,Sabra Health Care RE,0.02100594736668395
STLD,3079,Quality Care Propert,0.0158290043910964
ELVT,592,Senior Housing Prope,0.0030434461187168133
CHRW,2695,,0.013854877178955763
XLNX,3836,,0.01972070829627989
MERV,12,,6.169147537939487e-05
CBU,974,Nucor Corporation,0.005007291418294216
Ulta,30,"Steel Dynamics, Inc.",0.00015422868844848717
sbh,1,Elevate Credit Inc,5.140956281616238e-06
slbk,1,C.H. Robinson Worldw,5.140956281616238e-06
PTXP,598,"Xilinx, Inc.",0.0030742918564065106
FDC,3465,,0.017813413515800267
htz,393,Community Bank Syste,0.002020395818675182
NES,273,,0.001403481064881233
SSE,1900,,0.009767816935070853
cmg,1316,,0.006765498466606969
hlf,1262,Penntex Midstream Pa,0.006487886827399693
msg,15,First Data Corp,7.711434422424359e-05
CNDO,3,,1.5422868844848717e-05
BPOP,1107,,0.005691038603749176
i,2396,,0.012317731250752507
PAM,1493,,0.007675447728453044
SA,812,,0.0041744565006723855
CACC,1798,,0.009243439394345998
CNBKA,251,,0.0012903800266856758
GLBL,839,,0.0043132623202760245
o,6330,,0.032542253262630785
PZG,398,Pampa Energia S.A. (,0.002046100600083263
CAPR,3189,"Seabridge Gold, Inc.",0.016394509582074182
NDAQ,3539,Credit Acceptance Co,0.018193844280639866
DO,2884,"Century Bancorp, Inc",0.014826517916181232
CBICF,59,TerraForm Global Inc,0.00030331642061535806
CBIS,22987,,0.11817516204551248
EAPH,3788,Paramount Gold Nevad,0.01947394239476231
LATF,28,Capricor Therapeutic,0.0001439467758852547
LPCN,2209,Nasdaq Inc,0.01135637242609027
MTD,1956,Diamond Offshore Dri,0.010055710486841363
BCAP,994,CANADIAN BIOCEUTIC C,0.005110110543926541
BIEL,56,Cannabis Science Inc,0.0002878935517705094
DRNK,56,Easton Pharmaceutica,0.0002878935517705094
DTII,11510,Latteno Food Corp,0.059172406801402906
ERHE,17,Lipocine Inc,8.739625678747605e-05
FILM,2065,Mettler-Toledo Inter,0.010616074721537532
INMG,1394,BARON CAP ENTERPRI C,0.007166493056573036
LEXG,5025,Bioelectronics Corp,0.025833305315121596
MYDX,12020,NOHO Inc,0.061794294505027186
NSEH,430,Defense Technologies,0.0022106112010949826
SANP,3035,ERHC Energy Inc.,0.015602802314705283
MG,2515,CRE8TIVE WORKS INC C,0.01292950504826484
FOLD,5850,INNOVATIV MEDIA GR C,0.030074594247454994
VSAR,1196,Lithium Exploration ,0.006148583712813021
CBPO,753,MyDx Inc,0.0038711400800570273
NKTR,2151,NuState Energy Holdi,0.01105819696175653
DAR,2842,Santo Mining Corp,0.01461059775235335
NXS,4088,Mistras Group Inc,0.021016229279247185
UBQ,8598,"Amicus Therapeutics,",0.04420194210933642
XMR,23715,,0.1219177782185291
ZCASH,3137,China Biologic Produ,0.016127179855430142
GDV,241,Nektar Therapeutics,0.0012389704638695134
NKSH,72,Darling Ingredients ,0.00037014885227636916
PLAY,3749,,0.01927344509977928
DPM,31,,0.0001593696447301034
RADA,2621,,0.01347444641411616
RGY,255,,0.0013109438518121407
RXII,1602,The Gabelli Dividend,0.008235811963149214
SNT,6673,National Bankshares ,0.03430560126722516
LHCG,1184,,0.006086892237433627
IPWR,1402,,0.007207620706825966
LINK,343,RADA Electronic Ind.,0.00176334800459437
LITE,4017,,0.02065122138325243
MB,1139,RXi Pharmaceuticals ,0.0058555492047608956
EMN,2212,,0.011371795294935119
POOL,1106,"LHC Group, Inc.",0.005685897647467559
LLL,2172,Ideal Power Inc,0.01116615704367047
PRTA,1431,Interlink Electronic,0.007356708438992838
CMS,2076,Lumentum Holdings In,0.010672625240635312
LSXMA,1208,MINDBODY Inc,0.006210275188192416
EV,2274,Eastman Chemical Com,0.011690534584395326
MSA,1398,Pool Corporation,0.007187056881699501
BA.L,1,L3 Technologies Inc,5.140956281616238e-06
IMPV,1367,,0.0070276872369693984
UIS,1658,CMS Energy Corporati,0.008523705514919723
WIT,1624,Liberty Sirius XM Gr,0.008348913001344771
reph,149,Eaton Vance Corp,0.0007660024859608195
PSDO,249,,0.0012800981141224434
CPRT,1308,,0.00672437081635404
LOPE,1326,Imperva Inc,0.006816908029423132
NVTA,1451,Unisys Corporation,0.007459527564625162
MLM,2090,Wipro Limited (ADR),0.010744598628577939
MANT,1273,,0.0065444373464974715
SFOR,7533,Presidio Inc,0.03872682366941512
MTLS,763,"Copart, Inc.",0.0039225496428731904
PSQ,2189,Grand Canyon Educati,0.011253553300457946
SPXU,5379,InVitae Corp,0.027653203838813745
SSO,11374,Martin Marietta Mate,0.05847323674710309
TNA,9136,Mantech Internationa,0.046967776588845954
UPRO,3222,Strikeforce Technolo,0.01656416113936752
UWM,1033,Materialise NV (ADR),0.005310607838909574
VOO,8881,ProShares Short QQQ ,0.04565683273703382
ale,1185,ProShares UltraPro S,0.006092033193715243
L,2296,ProShares Ultra S&P5,0.011803635622590883
INGN,1287,Direxion Small Cap B,0.006616410734440099
IART,1283,,0.006595846909313635
IRTC,629,ProShares Ultra Russ,0.0032336615011366136
LAMR,1392,Vanguard 500 Index F,0.007156211144009804
HA,2843,,0.014615738708634966
LARE,1,Loews Corporation,5.140956281616238e-06
JAZZ,3203,Inogen Inc,0.016466482970016814
LPTN,99,Integra Lifesciences,0.0005089546718800076
MLSS,319,Irhythm Technologies,0.0016399650538355798
JNP,526,,0.0027041430041301415
GUP,1791,"Hawaiian Holdings, I",0.009207452700374683
waves,9630,,0.049507408991964375
KEYW,1215,,0.0062462618821637296
MRO,4507,,0.023170289961244386
amat,47,Milestone Scientific,0.0002416249452359632
FTSE,2859,Juniper Pharmaceutic,0.014697994009140824
MIB,769,,0.003953395380562888
OBMP,5593,,0.02875336848307962
DMTGY,3,KEYW Holding Corp.,1.5422868844848717e-05
GCI,1223,Marathon Oil Corpora,0.006287389532416659
JHPSY,3,,1.5422868844848717e-05
TNMRY,3,,1.5422868844848717e-05
Glyc,6,,3.0845737689697434e-05
FSP,281,OncBioMune Pharmaceu,0.001444608715134163
RXN,948,DAILY MAIL&GEN TST S,0.004873626554972195
CE,1941,Gannett Co Inc,0.009978596142617119
IVZ,2535,,0.013032324173897165
WHR,2489,Trinity Mirror plc (,0.012795840184942817
IRBT,4116,,0.021160176055132436
nav,4993,Franklin Street Prop,0.02566879471410988
PSEC,1724,Rexnord Corp,0.008863008629506395
strat,23308,Celanese Corporation,0.11982540901191129
sys,2187,Invesco Ltd.,0.011243271387894714
esea,23,Whirlpool Corporatio,0.0001182419944771735
MYOV,536,iRobot Corporation,0.002755552566946304
p,551,,0.0028326669111705476
COMPQ,1053,Prospect Capital Cor,0.005413426964541899
NPO,872,,0.00448291387756936
BDGE,648,,0.0033313396704873228
VIA,15149,,0.0778803467102044
NUAN,2133,Myovant Sciences Ltd,0.010965659748687438
amrn,2877,,0.014790531222209918
biei,1079,,0.005547091827863921
biel,1585,"EnPro Industries, In",0.008148415706361739
bmxc,1252,"Bridge Bancorp, Inc.",0.00643647726458353
cegx,1586,"Viacom, Inc.",0.008153556662643354
drnk,1585,Nuance Communication,0.008148415706361739
euro,19,,9.767816935070853e-05
kblb,2663,,0.013690366577944044
kget,1589,,0.008168979531488204
nlpxf,2661,,0.013680084665380812
onci,3289,,0.016908605210235808
ttcm,2663,,0.013690366577944044
usd,455,,0.0023391351081353887
PLG,540,,0.0027761163920727687
REED,736,,0.003783743823269552
ERBB,2103,,0.01081143106023895
MINE,2481,,0.012754712534689887
WAC,1956,,0.010055710486841363
NXTM,2312,,0.011885890923096743
CLFD,520,Platinum Group Metal,0.002673297266440444
PFS,770,"Reed's, Inc.",0.003958536336844503
NOW,3621,American Green Inc,0.0186154026957324
ALG,1128,Minerco Inc,0.005798998685663117
STEEM,5624,Walter Investment Ma,0.02891273812780972
IMOS,643,"NxStage Medical, Inc",0.0033056348890792412
NICK,130,Clearfield Inc,0.000668324316610111
MGRC,1073,Provident Financial ,0.005516246090174224
aic,16,ServiceNow Inc,8.225530050585981e-05
OGE,1130,"Alamo Group, Inc.",0.0058092805982263495
NANO,1434,,0.0073721313078376855
BKEP,593,,0.0030485870749984295
PACW,1255,"Nicholas Financial, ",0.0064519001334283795
COLL,951,McGrath RentCorp,0.0048890494238170434
ULTA,11092,,0.057023487075687315
BRAQ,53,OGE Energy Corp.,0.00027247068292566065
BRAZ,40,Nanometrics Incorpor,0.00020563825126464953
BRF,82,Blueknight Energy Pa,0.0004215584150925316
DBBR,81,,0.00041641745881091535
FBZ,148,Collegium Pharmaceut,0.0007608615296792033
INFA,365,Ulta Beauty Inc,0.001876449042789927
RIG,5445,The Global X Brazil ,0.027992506953400418
XCOM,39,Global X Brazil Mid ,0.0002004972949830333
WPX,2117,Market Vectors Brazi,0.010883404448181576
RFP,661,,0.0033981721021483337
Cemex,2,,1.0281912563232476e-05
RBC,1391,Informatica LLC,0.007151070187728188
SLD,444,Transocean LTD,0.0022825845890376097
bak,10,,5.1409562816162384e-05
brzu,2,WPX Energy Inc,1.0281912563232476e-05
ewz,28,Resolute Forest Prod,0.0001439467758852547
MCHP,3810,,0.01958704343295787
PTN,1564,Regal Beloit Corp,0.008040455624447797
SEP,576,Sutherland Asset Man,0.0029611908182109532
eep,6,,3.0845737689697434e-05
ORAN,753,,0.0038711400800570273
AXU,372,,0.0019124357367612406
EQT,8111,Microchip Technology,0.04169829640018931
CIA,313,Palatin Technologies,0.0016091193161458825
NVTR,637,Spectra Energy Partn,0.003274789151389544
RBA,1771,,0.009104633574742359
RLGY,1650,Orange SA (ADR),0.008482577864666795
PNNT,861,Alexco Resource Corp,0.004426363358471581
RF,3067,EQT Corporation,0.015767312915717004
chk,223,"Citizens, Inc.",0.0011464332508004213
zsan,814,Nuvectra Corp,0.004184738413235618
IPC,402,Ritchie Bros Auction,0.002066664425209728
KOF,1012,Realogy Holdings Cor,0.005202647756995633
US,985,PennantPark Investme,0.005063841937391995
SFS,1073,,0.005516246090174224
aif,6,,3.0845737689697434e-05
CLNT,18043,,0.0927582741892018
RDUS,3406,,0.017510097095184907
ALK,3436,"Coca-Cola FEMSA, S.A",0.017664325783633396
VSI,1523,,0.007829676416901531
GHY,87,Smart & Final Stores,0.00044726319650061275
NTRA,1378,,0.007084237756067177
RDS.A,1864,Cleantech Solutions ,0.009582742508932669
BEBE,944,,0.004853062729845729
ON,3026,"Alaska Air Group, In",0.015556533708170738
SEAS,4174,Vitamin Shoppe Inc,0.02145835151946618
